key,b_star_traditional,b_star_ml,skip_list_traditional,skip_list_ml
7494519,0.1,0.1,0.2,0.1
7495774,0.1,0.1,0.3,0.3
7502204,0.1,0.1,0.3,0.2
7511638,0.6,0.1,0.2,0.2
7512427,0.1,0.1,0.2,0.2
7487960,0.1,0.1,0.3,0.3
7489850,0.2,0.1,0.4,0.2
7504411,0.1,0.1,0.2,0.2
7493544,0.1,0.1,0.2,0.2
7481914,0.1,0.1,0.3,0.3
7506237,0.1,0.1,0.3,0.2
7481720,0.1,0.1,0.2,0.2
7495469,0.1,0.1,0.3,0.2
7475356,0.1,0.1,0.1,0.1
7496095,0.1,0.1,0.3,0.2
7502184,0.1,0.1,0.2,0.2
7489537,0.1,0.1,0.3,0.1
7488118,0.1,0.1,0.2,0.2
7500828,0.1,0.1,0.3,0.2
7510335,0.1,0,0.4,0.2
7492563,0.1,0,0.3,0.3
7504244,0.1,0,0.3,0.2
7484842,0.2,0,0.3,0.2
7491312,0.1,0,0.2,0.2
7502971,0.1,0,0.2,0.2
7491790,0.2,0,0.2,0.2
7476373,0.1,0,0.2,0.1
7504017,0.1,0,0.3,0.2
7482466,0.1,0,0.2,0.4
7483069,0.1,0,0.2,0.1
7489152,0.1,0,0.3,0.2
7508697,0.2,0,0.2,0.2
7487168,0.1,0,0.2,0.2
7480269,0.2,0.1,0.2,0.2
7496637,0.1,0,0.2,0.2
7508174,0.1,0.1,0.3,0.2
7483527,0.1,0,0.2,0.2
7482034,0.1,0,0.2,0.2
7513469,0.1,0,0.4,0.2
7484940,0.1,0,0.2,0.2
7503344,0.1,0.1,0.2,0.2
7475833,0.1,0.1,0.2,0.2
7506263,0.1,0.1,0.2,0.2
7497842,0.2,0.1,0.2,0.2
7475546,0.1,0.1,0.2,0.1
7494970,0.1,0.1,0.2,0.1
7501804,0.1,0.1,0.2,0.1
7498472,0.1,0.1,0.2,0.1
7507735,0.1,0.1,0.1,0.1
7505921,0.1,0.1,0.2,0.1
7497876,0.1,0.1,0.3,0.1
7506081,0.1,0.1,0.2,0.2
7484061,0.1,0.1,0.2,0.2
7500799,0.1,0.1,0.3,0.1
7505960,0.1,0.3,0.2,0.1
7504440,0.2,0.1,0.2,0.2
7497500,0.1,0.1,0.2,0.2
7480843,0.1,0.1,0.2,0.6
7486410,0.1,0.1,0.3,0.4
7503217,0.2,0.1,0.3,0.2
7512736,0.1,0.1,0.4,0.3
7510551,0.2,0.1,0.4,0.3
7506566,0.1,0.1,0.2,0.2
7481118,0.1,0.1,0.2,0.2
7503514,0.1,0.1,0.2,0.2
7488548,0.1,0.1,0.3,0.1
7489650,0.2,0.1,0.4,0.1
7496097,0.1,0.1,0.3,0.2
7479809,0.1,0.1,0.4,0.2
7481695,0.1,0.1,0.1,0.2
7512813,0.2,0.1,0.3,0.2
7482716,0.1,0.1,0.2,0.2
7510892,0.2,0,0.3,0.2
7485203,0.1,0,0.3,0.1
7512368,0.1,0,0.2,0.2
7495049,0.1,0.1,0.1,0.2
7513828,0.1,0,0.2,0.2
7492160,0.2,0.1,0.2,0.2
7510557,0.1,0,0.4,0.2
7481071,0.1,0,0.2,0.1
7501064,0.1,0.1,0.5,0.2
7482217,0.1,0,0.2,0.2
7497562,0.1,0.1,0.3,0.2
7505620,0.1,0.1,0.2,0.2
7507468,0.1,0.1,0.3,0.1
7507420,0.1,0.1,0.2,0.2
7493986,0.1,0.1,0.3,0.1
7507167,0.2,0,0.2,0.2
7498906,0.1,0,0.3,0.1
7482379,0.1,0,0.2,0.1
7477313,0.1,0,0.2,0.3
7505436,0.1,0,0.2,0.2
7501305,0.1,0.1,0.1,0.2
7486661,0.1,0.1,0.4,0.5
7501380,0.1,0.1,0.2,0.2
7502712,0.1,0.1,0.2,0.2
7507837,0.1,0.1,0.3,0.1
7480053,0.2,0.1,0.3,0.2
7494560,0.1,0.1,0.3,0.1
7484610,0.2,0.1,0.3,0.3
7482973,0.1,0.1,0.2,0.2
7512341,0.1,0.1,0.3,0.2
7500007,0.2,0.1,0.3,0.2
7510314,0.1,0.1,0.3,0.1
7488300,0.2,0.1,0.3,0.3
7485925,0.1,0,0.2,0.2
7489122,0.1,0.1,0.3,0.2
7511204,0.1,0,0.2,0.4
7506503,0.1,0,0.2,0.1
7513483,0.1,0,0.3,0.1
7510461,0.1,0.1,0.2,0.1
7496191,0.1,0,0.3,0.2
7498085,0.1,0.1,0.4,0.2
7497628,0.1,0.1,0.3,0.1
7503873,0.1,0.1,0.3,0.2
7506693,0.1,0.1,0.5,0.4
7500912,0.1,0.1,0.4,0.2
7483992,0.2,0,0.2,0.2
7500859,0.1,0,0.2,0.1
7510321,0.1,0,0.2,0.2
7484789,0.1,0,0.2,0.3
7494985,0.1,0.1,0.2,0.3
7502448,0.2,0.1,0.2,0.2
7477978,0.1,0.1,0.2,0.1
7477305,0.1,0.1,0.1,0.1
7490449,0.1,0.1,0.2,0.2
7481549,0.2,0.1,0.1,0.2
7480106,0.1,0.1,0.1,0.2
7475661,0.2,0.1,0.2,0.2
7499193,0.1,0.1,0.3,0.2
7506096,0.1,0.1,0.3,0.2
7499230,0.1,0.1,0.2,0.3
7505434,0.1,0.1,0.2,0.2
7507315,0.1,0.1,0.3,0.3
7488383,0.1,0.1,0.2,0.3
7498197,0.1,0.1,0.2,0.2
7497118,0.1,0,0.2,0.2
7499238,0.1,0,0.2,0.1
7500254,0.1,0.1,0.3,0.2
7482520,0.2,0.1,0.3,0.2
7498136,0.1,0.1,0.2,0.2
7513547,0.1,0.1,0.2,0.3
7490649,0.1,0,0.3,0.2
7507403,0.1,0.1,0.4,0.1
7499490,0.2,0.1,0.2,0.2
7481461,0.1,0.1,0.2,0.2
7502538,0.2,0.1,0.3,0.2
7483691,0.1,0.1,0.3,0.3
7511547,0.2,0.1,0.2,0.3
7494604,0.1,0.1,0.3,0.2
7501414,0.2,0.1,0.2,0.3
7481667,0.1,0.1,0.3,0.3
7483065,0.2,0.1,0.2,0.1
7483874,0.1,0.1,0.2,0.2
7479028,0.2,0.1,0.4,0.2
7482647,0.1,0.1,0.2,0.3
7500848,0.1,0,0.4,0.2
7508871,0.1,0,0.3,0.3
7496007,0.1,0.1,0.3,0.2
7512825,0.1,0.1,0.4,0.2
7511124,0.1,0.1,0.3,0.3
7478408,0.1,0.1,0.2,0.2
7500820,0.1,0.1,0.2,0.1
7502547,0.1,0,0.2,0.1
7511634,0.1,0.1,0.2,0.2
7504338,0.1,0.1,0.2,0.3
7492671,0.1,0.1,0.3,0.3
7490721,0.1,0.1,0.3,0.3
7492208,0.2,0.1,0.2,0.4
7513182,0.1,0,0.2,0.2
7512708,0.1,0,0.2,0.1
7478730,0.1,0.1,0.2,0.2
7485386,0.2,0.1,0.3,0.2
7511871,0.1,0.1,0.3,0.2
7480589,0.1,0.1,0.2,0.2
7514279,0.1,0,0.4,0.3
7477635,0.1,0,0.3,0.2
7487360,0.1,0,0.1,0.2
7499975,0.1,0.1,0.1,0.3
7505588,0.2,0.1,0.2,0.2
7499906,0.1,0.1,0.2,0.1
7510993,0.1,0.1,0.3,0.1
7510760,0.1,0,0.4,0.2
7503142,0.1,0.1,0.3,0.2
7493493,0.1,0,0.4,0.2
7499422,0.2,0.1,0.2,0.2
7502268,0.1,0.1,0.3,0.2
7479477,0.2,0.1,0.2,0.1
7505368,0.1,0.1,0.2,0.2
7476341,0.1,0,0.2,0.2
7476657,0.1,0.1,0.2,0.1
7500216,0.1,0,0.4,0.1
7494145,0.1,0.1,0.1,0.2
7513564,0.2,0.1,0.2,0.2
7475879,0.1,0.1,0.2,0.2
7512557,0.1,0.1,0.3,0.3
7496974,0.1,0.1,0.3,0.2
7488210,0.1,0.1,0.3,0.2
7489307,0.1,0,0.3,0.2
7489481,0.1,0.1,0.2,0.2
7478741,0.1,0.1,0.3,0.2
7482861,0.1,0.1,0.3,0.3
7514268,0.1,0.1,0.4,0.2
7506990,0.1,0,0.1,0.2
7495835,0.1,0.1,0.3,0.2
7514530,0.1,0,0.4,0.4
7511325,0.1,0.1,0.2,0.3
7512516,0.1,0.1,0.2,0.2
7494513,0.2,0.1,0.2,0.2
7496392,0.1,0.1,0.3,0.2
7484238,0.1,0.1,0.2,0.3
7500036,0.1,0.1,0.2,0.6
7495998,0.1,0.1,0.2,0.2
7492032,0.1,0,0.2,0.2
7506317,0.1,0.1,0.3,0.2
7495886,0.1,0,0.1,0.1
7487251,0.2,0,0.3,0.2
7479799,0.1,0.1,0.2,0.2
7491773,0.1,0.1,0.2,0.2
7483617,0.1,0.1,0.2,0.1
7494493,0.1,0.1,0.2,0.2
7509894,0.1,0.1,0.6,0.2
7513931,0.1,0.1,0.3,0.1
7495034,0.1,0.1,0.2,0.2
7511492,0.1,0.1,0.3,0.2
7510282,0.1,0.1,0.3,0.2
7488832,0.1,0.1,0.3,0.2
7484688,0.2,0.1,0.2,0.3
7487124,0.1,0.2,0.1,0.2
7508936,0.1,0.1,0.2,0.2
7495467,0.1,0.1,0.2,0.1
7492356,0.1,0.1,0.2,0.2
7512253,0.2,0.1,0.4,0.2
7487166,0.1,0.1,0.2,0.2
7513646,0.1,0.1,0.3,0.2
7511979,0.2,0.1,0.2,0.2
7508909,0.1,0,0.2,0.2
7514123,0.1,0.1,0.2,0.2
7497196,0.1,0.1,0.2,0.2
7494169,0.1,0.1,0.1,0.2
7505169,0.1,0.1,0.2,0.3
7495605,0.1,0.1,0.2,0.2
7503647,0.1,0,0.4,0.2
7489319,0.1,0,0.3,0.2
7482132,0.1,0.1,0.2,0.2
7500276,0.1,0.1,0.3,0.2
7505611,0.1,0.1,0.2,0.2
7495174,0.1,0.1,0.2,0.1
7486328,0.1,0.1,0.4,0.2
7487533,0.1,0.1,0.2,0.1
7505897,0.2,0.1,0.3,0.1
7487017,0.1,0.1,0.3,0.1
7502250,0.1,0.1,0.3,0.1
7477638,0.1,0.1,0.4,0.2
7503219,0.2,0.1,0.2,0.2
7507039,0.1,0.1,0.2,0.2
7504585,0.2,0.1,0.2,0.1
7498156,0.1,0.1,0.2,0.1
7500052,0.2,0.1,0.2,0.3
7507995,0.1,0.1,0.2,0.2
7499575,0.1,0,0.3,0.2
7485142,0.1,0,0.2,0.2
7490168,0.1,0.1,0.4,0.2
7493517,0.1,0.1,0.5,0.1
7502293,0.1,0.1,0.2,0.1
7493422,0.1,0.1,0.2,0.1
7501069,0.1,0.1,0.2,0.2
7493667,0.1,0.1,0.3,0.1
7495721,0.1,0.1,0.3,0.1
7489743,0.2,0.1,0.5,0.3
7510587,0.1,0.1,0.2,0.3
7486646,0.1,0,0.4,0.3
7475914,0.1,0.1,0.2,0.2
7478442,0.1,0.1,0.2,0.2
7509378,0.2,0.1,0.3,0.2
7511557,0.1,0.1,0.3,0.2
7510685,0.2,0.1,0.2,0.2
7506594,0.1,0,0.2,0.2
7488304,0.1,0.1,0.1,0.2
7493381,0.1,0.1,0.2,0.3
7484164,0.1,0.1,0.2,0.2
7512517,0.1,0.1,0.3,0.2
7506049,0.1,0,0.2,0.1
7497478,0.2,0.1,0.3,0.2
7475771,0.1,0.1,0.2,0.1
7508865,0.1,0.1,0.2,0.2
7498021,0.1,0.1,0.3,0.2
7503259,0.1,0.1,0.2,0.2
7503847,0.2,0.1,0.3,0.2
7512698,0.1,0.1,0.2,0.2
7490905,0.1,0,0.2,0.1
7491331,0.1,0.1,0.2,0.2
7503655,0.1,0.1,0.2,0.1
7479063,0.2,0.1,0.3,0.2
7492930,0.1,0.1,0.2,0.2
7483356,0.1,0.1,0.3,0.2
7487014,0.1,0.1,0.3,0.1
7514055,0.1,0.1,0.3,0.2
7487446,0.1,0.1,0.3,0.2
7506875,0.2,0,0.2,0.2
7497100,0.1,0,0.2,0.2
7485347,0.1,0,0.2,0.2
7507739,0.1,0.1,0.2,0.2
7514089,0.1,0.1,0.2,0.2
7501899,0.1,0.1,0.2,0.2
7483597,0.2,0,0.2,0.2
7512891,0.1,0.1,0.2,0.2
7503295,0.2,0.1,0.2,0.1
7507548,0.1,0.1,0.3,0.2
7507573,0.1,0,0.1,0.1
7513804,0.1,0,0.2,0.1
7479073,0.1,0.1,0.2,0.2
7485362,0.2,0.1,0.2,0.2
7511580,0.1,0.1,0.2,0.1
7513707,0.2,0.1,0.2,0.2
7499436,0.1,0.1,0.3,0.2
7510570,0.1,0.1,0.5,0.2
7483897,0.1,0,0.2,0.2
7513785,0.1,0,0.1,0.2
7486058,0.1,0.1,0.2,0.2
7511762,0.2,0.1,0.1,0.2
7478044,0.1,0.1,0.2,0.2
7502835,0.1,0.1,0.2,0.3
7477061,0.2,0.1,0.1,0.3
7499577,0.1,0.1,0.2,0.2
7500112,0.2,0,0.3,0.2
7485160,0.1,0,0.3,0.2
7488182,0.2,0.1,0.2,0.2
7476658,0.1,0.1,0.1,0.1
7489659,0.2,0.1,0.3,0.1
7504948,0.1,0.1,0.2,0.2
7505067,0.1,0.1,0.2,0.2
7506130,0.1,0.1,0.2,0.2
7492483,0.1,0.1,0.4,0.3
7485112,0.1,0.1,0.3,0.1
7478969,0.1,0,0.3,0.2
7492783,0.1,0.1,0.2,0.2
7477548,0.1,0.1,0.2,0.2
7507119,0.1,0.1,0.3,0.2
7495261,0.1,0.1,0.3,0.2
7507742,0.1,0.1,0.2,0.2
7486284,0.1,0.1,0.3,0.2
7485757,0.2,0,0.4,0.3
7476622,0.1,0,0.2,0.1
7505535,0.2,0.1,0.2,0.1
7487009,0.1,0.1,0.2,0.1
7492879,0.1,0.1,0.1,0.2
7493477,0.1,0.1,0.3,0.2
7497381,0.2,0.1,0.4,0.3
7505239,0.1,0.3,0.2,0.2
7488956,0.2,0,0.3,0.2
7493581,0.1,0,0.3,0.2
7502622,0.2,0.1,0.2,0.2
7481312,0.1,0.1,0.3,0.2
7480346,0.2,0.1,0.1,0.2
7484395,0.1,0.1,0.2,0.3
7478807,0.1,0.1,0.2,0.1
7504953,0.1,0.1,0.2,0.1
7489022,0.2,0.1,0.2,0.1
7491006,0.1,0.1,0.3,0.2
7492314,0.1,0.1,0.2,0.2
7484147,0.1,0.1,0.1,0.1
7488447,0.1,0.1,0.3,0.1
7496593,0.2,0.1,0.3,0.3
7507286,0.1,0.1,0.2,0.2
7488813,0.1,0.1,0.3,0.1
7479666,0.1,0.1,0.2,0.1
7476284,0.2,0,0.2,0.3
7487146,0.1,0,0.2,0.1
7511093,0.2,0,0.4,0.2
7505990,0.1,0,0.3,0.2
7494961,0.2,0,0.2,0.2
7498635,0.1,0,0.3,0.2
7490824,0.1,0.1,0.2,0.3
7505225,0.1,0.1,0.3,0.2
7506520,0.1,0.1,0.1,0.1
7492820,0.1,0.1,0.2,0.1
7486382,0.1,0.1,0.5,0.1
7506541,0.1,0.1,0.2,0.1
7495896,0.1,0.1,0.2,0.1
7514297,0.1,0.1,0.4,0.3
7504564,0.1,0.1,0.2,0.2
7480581,0.2,0.1,0.2,0.2
7481461,0.1,0.1,0.1,0.2
7500840,0.1,0.1,0.3,0.1
7498189,0.1,0.1,0.2,0.3
7506716,0.1,0.1,0.2,0.2
7509279,0.1,0.1,0.4,0.3
7502860,0.2,0.1,0.2,0.2
7476027,0.2,0.1,0.2,0.2
7488298,0.1,0,0.2,0.2
7510482,0.1,0,0.3,0.2
7487526,0.1,0,0.3,0.2
7489571,0.1,0.1,0.3,0.2
7511648,0.2,0.1,0.3,0.2
7505790,0.1,0,0.3,0.2
7476554,0.1,0,0.2,0.2
7478050,0.1,0,0.2,0.1
7490476,0.2,0.1,0.2,0.3
7479685,0.1,0.1,0.2,0.2
7495581,0.2,0.1,0.2,0.2
7484492,0.1,0.1,0.2,0.2
7504888,0.1,0.1,0.2,0.1
7486571,0.1,0.1,0.4,0.2
7497964,0.1,0.1,0.2,0.1
7477184,0.1,0.1,0.1,0.1
7478203,0.1,0.1,0.1,0.2
7507140,0.1,0.1,0.2,0.2
7484789,0.1,0.1,0.2,0.2
7484963,0.1,0.1,0.1,0.2
7481925,0.1,0.1,0.2,0.2
7499902,0.1,0.1,0.2,0.2
7513513,0.1,0.1,0.2,0.2
7478788,0.1,0.1,0.2,0.1
7508014,0.1,0.1,0.2,0.1
7480576,0.1,0.1,0.2,0.2
7502685,0.2,0.1,0.1,0.2
7510152,0.1,0,0.3,0.3
7489619,0.1,0,0.3,0.1
7484964,0.1,0,0.1,0.2
7506794,0.2,0,0.1,0.2
7500152,0.1,0.1,0.3,0.3
7507487,0.1,0,0.3,0.1
7483253,0.1,0,0.1,0.6
7505702,0.1,0.1,0.2,0.2
7503650,0,0.1,0.3,0.1
7512077,0.1,0.1,0.4,0.2
7494609,0.2,0.1,0.2,0.2
7498941,0.1,0.1,0.3,0.2
7489586,0.2,0.1,0.3,0.2
7478338,0.1,0.1,0.2,0.2
7498499,0.1,0.1,0.2,0.2
7500114,0.1,0.1,0.2,0.1
7500243,0.1,0.1,0.2,0.1
7480814,0.2,0.1,0.2,0.1
7509633,0.1,0.1,0.2,0.2
7475845,0.2,0.1,0.1,0.2
7505797,0.1,0,0.2,0.1
7508285,0.2,0,0.2,0.3
7491737,0.1,0,0.2,0.2
7491107,0.1,0,0.1,0.2
7503375,0.1,0,0.3,0.2
7484700,0.1,0,0.2,0.2
7514465,0.1,0,0.3,0.2
7477591,0.1,0,0.3,0.1
7489868,0.1,0,0.4,0.3
7513157,0.1,0.1,0.3,0.3
7478641,0.1,0.1,0.3,0.1
7476278,0.1,0.1,0.1,0.1
7505230,0.1,0.1,0.2,0.1
7475329,0.2,0.1,0.1,3.2
7478473,0.1,0.1,0.2,0.2
7495721,0.1,0.1,0.3,0.2
7493481,0.1,0,0.4,0.1
7493808,0.1,0,0.3,0.2
7499209,0.1,0,0.2,0.2
7483159,0.1,0,0.3,0.3
7491362,0.1,0,0.2,0.2
7487298,0.1,0.1,0.2,0.1
7479899,0.1,0,0.1,0.1
7493923,0.1,0.1,0.4,0.1
7499979,0.1,0.1,0.2,0.1
7483997,0.1,0.1,0.2,0.3
7498825,0.1,0.1,0.2,0.2
7494056,0.1,0.1,0.2,0.2
7509853,0.1,0.1,0.4,0.2
7510287,0.1,0,0.3,0.1
7501729,0.2,0,0.2,0.2
7511602,0.1,0,0.3,0.1
7505705,0,0,0.3,0.2
7504053,0.1,0,0.3,0.2
7508960,0.2,0,0.2,0.3
7492977,0.1,0.1,0.1,0.4
7489921,0.1,0.1,0.4,0.2
7483561,0.1,0.1,0.2,0.2
7486226,0.2,0.1,0.4,0.2
7498361,0.1,0.1,0.1,0.3
7507537,0.1,0.1,0.3,0.2
7478405,0.2,0.1,0.3,0.1
7498940,0.1,0.1,0.3,0.2
7479262,0.2,0.1,0.4,0.2
7477219,0.1,0,0.1,0.2
7491923,0.1,0,0.2,0.1
7494306,0.2,0,0.3,0.1
7505251,0.1,0,0.2,0.2
7476396,0.2,0,0.2,0.3
7513177,0.1,0,0.2,0.3
7487335,0.2,0.1,0.2,0.1
7485324,0.1,0,0.3,0.2
7502102,0.2,0,0.2,0.2
7495053,0.1,0,0.2,0.3
7494918,0.1,0,0.2,0.2
7490088,0.1,0,0.4,0.3
7511619,0.2,0,0.2,0.2
7510184,0.1,0.1,0.2,0.2
7482546,0.2,0.1,0.2,0.3
7481506,0.1,0.1,0.3,0.1
7510458,0.1,0.1,0.2,0.2
7494339,0.1,0.1,0.2,0.2
7494813,0.1,0,0.1,0.2
7479591,0.1,0,0.2,0.2
7510247,0.1,0,0.2,0.2
7492924,0.1,0,0.2,0.2
7486225,0.2,0,0.3,0.2
7482565,0.1,0,0.2,0.1
7477389,0.1,0,0.2,0.2
7507470,0.1,0.1,0.3,0.2
7495315,0.2,0,0.3,0.2
7502003,0.1,0,0.2,0.2
7488341,0.2,0,0.2,0.3
7505173,0.1,0.1,0.2,0.2
7482513,0.2,0.1,0.2,0.2
7501837,0.1,0.1,0.2,0.1
7504801,0.2,0.1,0.2,0.1
7509582,0.1,0.1,0.3,0.2
7513446,0.2,0.1,0.2,0.2
7483961,0.1,0.1,0.2,0.2
7495318,0.1,0.1,0.1,0.2
7476148,0.1,0.1,0.2,0.3
7491071,0.2,0,0.2,0.2
7509948,0.1,0,0.3,0.2
7512897,0.1,0,0.3,0.2
7496033,0.1,0,0.2,0.2
7509789,0.1,0,0.3,0.2
7507516,0.1,0,0.3,0.2
7513489,0.1,0,0.2,0.2
7482193,0.1,0,0.2,0.2
7487189,0.2,0,0.3,0.2
7478006,0.1,0,0.2,0.2
7505246,0.1,0,0.2,0.1
7511578,0.1,0,0.2,0.2
7497703,0.2,0,0.3,0.2
7481141,0.2,0,0.2,0.2
7500161,0.1,0,0.2,0.2
7503534,0.2,0,0.3,0.2
7504212,0.1,0.1,0.3,0.2
7502705,0.1,0.1,0.1,0.2
7504929,0.1,0.1,0.3,0.2
7488351,0.1,0.1,0.2,0.2
7480766,0.1,0.1,0.5,0.2
7484611,0.1,0.1,0.3,0.2
7492900,0.1,0.1,0.2,0.1
7499778,0.1,0.1,0.3,0.2
7484725,0.1,0.1,0.3,0.2
7505808,0.2,0.1,0.2,0.1
7476369,0.1,0.1,0.2,0.1
7480290,0.1,0.1,0.1,0.3
7493989,0.1,0.1,0.2,0.2
7489840,0.1,0,0.4,0.2
7504359,0.1,0.1,0.3,0.2
7490523,0.2,0.1,0.3,0.2
7510580,0.1,0.1,0.4,0.2
7487418,0.2,0,0.3,0.2
7507053,0.1,0,0.2,0.1
7511150,0.1,0,0.2,0.1
7511033,0.1,0.1,0.4,0.2
7479259,0.1,0.1,0.3,0.2
7480898,0.1,0.1,0.1,0.2
7483652,0.2,0.1,0.2,0.1
7507183,0.1,0.1,0.3,0.2
7509743,0.2,0.1,0.1,0.2
7503370,0.2,0.1,0.2,0.2
7505016,0.1,0.1,0.1,0.2
7495815,0.1,0.1,0.5,0.4
7491255,0.2,0.1,0.2,0.2
7481636,0.1,0.1,0.2,0.2
7487471,0.2,0,0.2,0.2
7482784,0.1,0,0.2,0.3
7489126,0.1,0.1,0.2,0.1
7499884,0.1,0.1,0.2,0.2
7496805,0.1,0.1,0.2,0.2
7476314,0.1,0,0.1,0.2
7512377,0.2,0,0.3,0.3
7489744,0.1,0.1,0.3,0.2
7487579,0.2,0.1,0.2,0.3
7478526,0.1,0.1,0.3,0.7
7503487,0.2,0.1,0.2,0.1
7482824,0.1,0,0.2,0.2
7494650,0.1,0.1,0.3,0.1
7487962,0.1,0.1,0.3,0.2
7493362,0.2,0.1,0.3,0.1
7483513,0.1,0.1,0.2,0.2
7508240,0.2,0.1,0.3,0.1
7503401,0.1,0.1,0.1,0.1
7476886,0.1,0,0.3,0.2
7513173,0.1,0,0.2,0.2
7503782,0.1,0.1,0.2,0.1
7501035,0.1,0.1,0.3,0.1
7486644,0.2,0.1,0.4,0.3
7493634,0.1,0.1,0.2,0.1
7481676,0.2,0.1,0.3,0.1
7494175,0.1,0.1,0.2,0.3
7496461,0.2,0.1,0.4,0.2
7481065,0.1,0.1,0.2,0.1
7477242,0.2,0.1,0.1,0.2
7490579,0.1,0.1,0.3,0.2
7476239,0.2,0.1,0.2,0.2
7486973,0.1,0.1,0.2,0.2
7475861,0.2,0.1,0.2,0.1
7495400,0.1,0.1,0.3,0.1
7506499,0.2,0,0.4,0.3
7513542,0.2,0,0.2,0.3
7506393,0.1,0,0.1,0.2
7492208,0.2,0,0.2,0.2
7485698,0.1,0,0.3,0.2
7512630,0.1,0.1,0.3,0.2
7495258,0.1,0.1,0.2,0.1
7511729,0.1,0.1,0.2,0.3
7478944,0.1,0.1,0.3,0.2
7503429,0.1,0.1,0.1,0.2
7506775,0.1,0.1,0.1,0.2
7485308,0.1,0.1,0.4,0.2
7495889,0.1,0.1,0.2,0.2
7477942,0.1,0.1,0.2,0.2
7482725,0.1,0.1,0.3,0.3
7501685,0.2,0.1,0.2,0.2
7509257,0.1,0.1,0.3,0.3
7487463,0.1,0.1,0.2,0.1
7497215,0.1,0.1,0.2,0.2
7497849,0.1,0.1,0.2,0.2
7484724,0.2,0.1,0.3,0.1
7499912,0.1,0,0.3,0.2
7483779,0.1,0,0.3,0.3
7513551,0.1,0,0.2,0.2
7486383,0.1,0,0.4,0.2
7499220,0.1,0,0.2,0.2
7491269,0.1,0,0.2,0.1
7499299,0.2,0.1,0.2,0.1
7511703,0.1,0.1,0.2,0.2
7495511,0.1,0.1,0.2,0.2
7501173,0.2,0.1,0.1,0.1
7493817,0.1,0.1,0.4,0.2
7512853,0.2,0.1,0.3,0.2
7485635,0.1,0,0.3,2.7
7511760,0.2,0,0.2,0.1
7476069,0.1,0,0.2,0.1
7492768,0.2,0,0.2,0.1
7503243,0.1,0.1,0.2,0.3
7511170,0.1,0.1,0.2,0.2
7510805,0.1,0.1,0.4,0.2
7505714,0.1,0.1,0.3,0.2
7484228,0.1,0.1,0.2,0.3
7492110,0.1,0.1,0.2,0.2
7491674,0.1,0,0.2,0.2
7490277,3.7,0.1,0.4,0.2
7479725,0.2,0.1,0.3,0.2
7486180,0.1,0.1,0.3,0.3
7494641,0.2,0.1,0.2,0.3
7508816,0.1,0.1,0.3,0.2
7510050,0.2,0.1,0.3,0.2
7496384,0.1,0.1,0.3,0.2
7496562,0.1,0.1,0.1,0.1
7498515,0.1,0.1,0.2,0.2
7513273,0.2,0.1,0.3,0.2
7498857,0.1,0.1,0.3,0.2
7509751,0.1,0.1,0.2,0.2
7499946,0.1,0.1,0.2,0.2
7506836,0.1,0.1,0.1,0.2
7513070,0.1,0.1,0.2,0.3
7476742,0.1,0.1,0.2,0.3
7507645,0.1,0.1,0.2,0.2
7512289,0.1,0.1,0.2,0.2
7479078,0.1,0.1,0.4,0.1
7504679,0.1,0.1,0.3,0.2
7477157,0.1,0,0.1,0.2
7479686,0.1,0,0.2,0.1
7489075,0.2,0,0.3,0.2
7509439,0.1,0,0.4,0.2
7495231,0.1,0,0.3,0.2
7507469,0.1,0,0.2,0.2
7486018,0.2,0,0.3,0.2
7477010,0.1,0,0.3,0.2
7511330,0.2,0.1,0.2,0.2
7495342,0.2,0.1,0.3,0.2
7485786,0.1,0.1,0.2,0.3
7489397,0.2,0.1,0.3,0.2
7499903,0.1,0.1,0.2,0.2
7507025,0.2,0.1,0.1,0.2
7513601,0.1,0.1,0.2,0.2
7507094,0.1,0.1,0.5,0.2
7489331,0.1,0,0.3,0.2
7510187,0.1,0,0.3,0.1
7487751,0.1,0,0.3,0.3
7507931,0.1,0,0.3,0.2
7505020,0.1,0,0.2,0.2
7494477,0.1,0,0.3,0.3
7497521,0.1,0,0.5,0.2
7501762,0.1,0,0.2,0.2
7489765,0.2,0,0.3,0.2
7498671,0.1,0,0.3,0.1
7490310,0.2,0,0.2,0.2
7511396,0.1,0,0.2,0.3
7483165,0.2,0,0.1,0.2
7489890,0.1,0.1,0.3,0.1
7483816,0.1,0.1,0.2,0.3
7511810,0.1,0.1,0.2,0.2
7497222,0.2,0.1,0.2,0.2
7486937,0.1,0.1,0.5,0.2
7513669,0.2,0.1,0.3,0.1
7493473,0.1,0.1,0.4,0.2
7485613,0.1,0,0.2,0.2
7479295,0.1,0,0.3,0.1
7489264,0.1,0,0.3,0.2
7486311,0.1,0,0.3,0.4
7513072,0.1,0,0.2,0.2
7495024,0.2,0,0.2,0.3
7504873,0.2,0,0.2,0.2
7476753,0.2,0,0.2,0.2
7500393,0.1,0,0.3,0.3
7485811,0.1,0,0.3,0.2
7482687,0.1,0,0.3,0.2
7481839,0.1,0,0.1,0.6
7475519,0.1,0,0.2,0.3
7501832,0.1,0,0.2,0.2
7478916,0.1,0,0.2,0.2
7480457,0.1,0,0.1,0.2
7512065,0.1,0,0.3,0.3
7508242,0.1,0,0.3,0.2
7491043,0.1,0,0.2,0.3
7504810,0.2,0.1,0.2,0.2
7498166,0.1,0.1,0.3,0.2
